202109030305,阪神,芝1400m,S,"['逃げ', '後方']"
202109030306,阪神,芝2000m,M,"['後方', '中団']"
202109030310,阪神,芝1400m,M,"['後方', '後方']"
202109030312,阪神,ダ1800m,M,"['中団', '逃げ']"
