"[['4', 'オショロコマ', '2018105822', '中団'], ['5', 'コトブキアルニラム', '2018105703', '中団'], ['9', 'ハナノミチ', '2018105587', '中団']]",,,,
,"[['3', 'グランデモナルカ', '2018105170', '中団'], ['6', 'ショウナンサキガケ', '2018101764', '中団'], ['7', 'ディープパープル', '2018100622', '中団'], ['12', 'リアルヴィジョン', '2018106633', '中団'], ['16', 'ドナアネラ', '2018100856', '中団']]",,,
,,"[['6', 'ガッツィーソート', '2015106216', '中団'], ['16', 'アンクラウデッド', '2018104503', '中団']]",,
,,,"[['2', 'スマッシャー', '2018106573', '中団']]",
,,,,"[['3', 'ヴァルゴスピカ', '2017100874', '中団'], ['4', 'ジーガーオーシャン', '2018101716', '中団'], ['6', 'アドマイヤルプス', '2017105279', '中団'], ['10', 'スワーヴヨハン', '2017103671', '中団'], ['11', 'グラスディアブロ', '2017104165', '中団'], ['13', 'ショーショーショー', '2017104190', '中団']]"
